index,index_start_at,integer,float,name,surname,fullname,email,bool
6047,6102,5,13.8087,Neal,Sinclair,Harry Hardison,harold@wall.bo,false
6048,6103,47,17.937,Cathy,O,Kathy Horne,richard@bishop.cg,true
6049,6104,42,19.2587,Juan,Robinson,Denise Barber,glen@crabtree.st,false
6050,6105,45,18.1377,Harold,Kern,Joanne Harris,katharine@olson.mk,true
6051,6106,3,16.9308,Christina,Cook,Pauline Fitzpatrick,virginia@dunlap.ne,false
6052,6107,47,11.7901,Dolores,Harrell,Ronald Robertson,sherri@savage.bg,true
6053,6108,44,12.4694,Marion,Nelson,Kyle Pritchard,bonnie@jenkins.pl,true
6054,6109,18,16.4411,Kurt,Creech,Marion Schwartz,jennifer@jernigan.sa,false
6055,6110,46,18.5591,Tara,Cates,Alfred Zhang,rebecca@gunter.mm,false
6056,6111,38,19.7299,Jimmy,Marks,Ronnie Kirk,kyle@knowles.pf,true
6057,6112,12,10.8073,Peggy,Hartman,Clyde Chandler,stacey@rosenberg.tr,false
6058,6113,22,19.6364,Brenda,McNamara,Lynda Creech,peter@tilley.il,false
6059,6114,15,18.5602,Billie,Hunt,Edwin Woodward,lewis@mcnamara.gr,false
6060,6115,6,12.0846,Harry,Garcia,Henry Richardson,helen@cash.kp,true
6061,6116,43,18.6489,Leah,Denton,Sean Copeland,kristine@sanchez.ba,false
6062,6117,27,16.3391,Jennifer,Livingston,Lynda Yates,rita@connolly.au,true
6063,6118,21,14.4635,Rita,Weeks,Julian Jones,neal@holmes.mx,false
6064,6119,9,13.3628,Kristina,Schultz,Dorothy Meadows,elsie@hendrix.gm,true
6065,6120,29,11.8486,Marion,McAllister,Leah Lanier,bradley@carver.mo,false
6066,6121,21,11.2508,Peggy,Dawson,Jill Denton,lewis@hull.mg,true
6067,6122,37,16.4988,Suzanne,Currin,Jonathan Eason,marlene@chung.ve,false
6068,6123,22,12.943,Priscilla,Preston,Marguerite Boswell,milton@o.re,true
6069,6124,39,18.2637,Kay,Anthony,Kyle Snyder,keith@mckay.cf,false
6070,6125,34,19.3422,Doris,Schwartz,Julie Kenney,erika@pearce.cc,true
6071,6126,48,12.2595,Shelley,Atkins,Sherri Sinclair,kathy@hardin.tf,false
6072,6127,38,10.3518,Luis,Sawyer,Don Starr,diana@carver.cg,false
6073,6128,40,12.8592,Carrie,Stark,Neal Kirk,julie@knight.hm,false
6074,6129,28,18.4368,Oscar,Stanton,Virginia McCall,harriet@lyons.qa,false
6075,6130,12,15.0834,Anne,Holmes,Barbara Kirby,judy@byrne.cw,false
6076,6131,29,16.2608,Rita,Finch,Allison Anthony,claude@baxter.ba,false
6077,6132,4,17.9623,Barry,Lindsay,Marc Chase,lester@dickson.bv,false
6078,6133,1,15.2133,Herbert,Lam,Hannah Locklear,clyde@merritt.je,true
6079,6134,21,14.7787,Vickie,Mitchell,Louis Dickinson,lauren@woodard.bo,true
6080,6135,34,10.7755,Sarah,Norman,Cynthia Morris,sharon@hatcher.bn,false
6081,6136,20,15.1999,Mary,Harris,Joseph Finch,mary@padgett.no,false
6082,6137,13,10.7043,Penny,Stout,Barry Barbour,neal@dalton.vn,true
6083,6138,30,11.7812,Tim,Cooke,Chris Justice,lynne@sumner.na,false
6084,6139,12,12.1696,Marion,Hall,Denise Beatty,alfred@koch.se,false
6085,6140,16,15.9207,Glenda,Garcia,Dean Blackburn,norman@newton.hr,false
6086,6141,11,16.63,Claire,McCall,Don Fitzpatrick,barry@woods.am,false
6087,6142,2,10.6592,Molly,Singleton,Paige Gold,heather@hicks.cg,false
6088,6143,43,12.862,Ted,Sharpe,Shannon Olsen,bob@riddle.iq,true
6089,6144,7,11.0037,Betty,Barry,Malcolm Grimes,margaret@powers.bq,true
6090,6145,36,14.4452,Wesley,Duke,Jonathan Scarborough,shirley@burnett.gy,false
6091,6146,46,10.9818,Vicki,May,Amy Shaffer,theodore@burke.tz,false
6092,6147,22,17.9348,Geraldine,Wallace,Rhonda Locklear,dana@raynor.um,true
6093,6148,36,19.6264,Shannon,Barry,Glen Solomon,lloyd@rao.af,true
6094,6149,30,19.1899,Jennifer,Hill,Hannah Paul,matthew@baldwin.gt,false
6095,6150,30,15.3364,Beth,Carver,Marguerite Kennedy,cheryl@pickett.sy,false
6096,6151,45,16.5561,Tamara,Gould,Edwin Cowan,ted@carey.na,false
6097,6152,8,10.6713,Julia,Briggs,Lewis Koch,anita@cherry.fo,true
6098,6153,17,11.1156,Annie,Roy,Neal Richmond,marc@heath.kw,false
6099,6154,39,17.6438,Bonnie,Sinclair,Hannah Davies,anne@lamb.uy,false
6100,6155,10,12.9163,Dwight,Duke,Shelley Waller,lauren@lucas.th,true
6101,6156,33,19.8085,Clifford,Creech,Kent Maynard,cheryl@adcock.kh,true
6102,6157,31,13.3147,Ronnie,Callahan,Claire Keller,julie@odom.co,true
6103,6158,21,18.6171,Douglas,Hayes,Mary Caldwell,dennis@owens.vg,true
6104,6159,1,13.5523,Tonya,Mueller,Theodore Nguyen,judith@joseph.ng,true
6105,6160,40,13.5216,Jessica,McCormick,Frederick Chu,steven@fleming.td,false
6106,6161,44,15.8738,Ricky,Barton,Constance Sherrill,stacey@marks.ml,false
6107,6162,22,19.3925,Alvin,McMahon,Karen Sutton,bob@sharpe.ne,true
6108,6163,45,19.1095,Stacy,Aycock,Veronica Fuller,tracey@kane.at,false
6109,6164,21,18.2487,Danny,Olson,Franklin Lucas,judy@mcnamara.pl,true
6110,6165,26,10.3212,Theresa,Vincent,Kyle Pridgen,theresa@wall.vi,true
6111,6166,3,13.7184,Brooke,Graham,Jamie Woodward,milton@kern.ua,false
6112,6167,7,13.9826,Toni,Case,Frances Graham,alice@mccormick.am,true
6113,6168,11,19.9726,Philip,Boykin,Kent Riley,melanie@riley.la,false
6114,6169,10,10.0163,Jose,Hobbs,Rick Byrne,malcolm@gill.es,true
6115,6170,49,19.6156,Donna,Conner,Dana Davies,maureen@hicks.nz,false
6116,6171,12,10.5825,Alvin,Copeland,Bill Underwood,bobby@currie.nr,true
6117,6172,13,10.5406,Kim,Olson,Lewis Wang,maureen@starr.mv,false
6118,6173,41,11.2656,Stephen,Heath,Kathy Godwin,audrey@brantley.lv,true
6119,6174,4,17.0444,Danny,Burke,Lloyd Wolfe,virginia@wong.at,true
6120,6175,11,12.231,Stephen,Hirsch,Glen Hunt,brett@murphy.uz,true
6121,6176,33,18.1419,Luis,Spivey,Shawn Sumner,jimmy@gibson.bo,true
6122,6177,33,16.8816,Ralph,Shelton,Bradley Singer,dean@dickerson.sn,true
6123,6178,32,17.7102,Glen,Stephens,George Nance,megan@brantley.ba,false
6124,6179,47,13.2685,Mary,Harris,Mike Hanna,jonathan@bender.tf,true
6125,6180,26,12.1338,Christy,Wagner,Rodney Harris,jerome@palmer.mn,false
6126,6181,16,17.7285,Clifford,McLean,Glenda Wilkerson,sarah@swanson.mg,false
6127,6182,38,13.8594,Shirley,Lucas,Megan Clapp,virginia@stanton.hu,false
6128,6183,0,14.2773,Jordan,Lam,Bruce Stephens,claire@robinson.et,true
6129,6184,49,15.7835,Joan,Houston,Emily Cooke,ted@bowman.ua,true
6130,6185,43,19.9259,Allan,Bowling,Marlene West,jerome@haynes.by,true
6131,6186,20,15.6426,Heidi,Reid,Alex Crews,brooke@franklin.et,true
6132,6187,29,10.6579,Constance,Massey,Stephen Reed,lorraine@thomas.ai,true
6133,6188,39,12.9799,Melinda,Barefoot,Jonathan Hawley,crystal@matthews.gr,true
6134,6189,29,10.8994,Vanessa,Case,Danielle Whitaker,george@baxter.cu,true
6135,6190,5,11.2403,Ronnie,Hicks,Vincent Coates,james@norman.org,true
6136,6191,46,19.1393,Bernard,Rosenthal,Harold Barr,tracy@copeland.th,true
6137,6192,45,10.8037,Katherine,Hensley,Gladys Berg,vickie@harrell.gr,false
6138,6193,10,17.3347,Martin,Coates,Molly Robertson,lynne@wang.mil,true
6139,6194,0,10.9406,Courtney,McKenzie,Mike Chung,emily@lane.gb,true
6140,6195,26,11.3735,Marion,Atkins,Alison Fischer,mike@olson.fm,true
6141,6196,13,11.1974,Gina,Morse,Albert Daly,beth@gay.dj,true
6142,6197,49,16.9,Regina,Chu,Tommy Floyd,rhonda@sharp.sv,true
6143,6198,17,19.1175,Jerome,Dickerson,Christine Christensen,william@jennings.it,true
6144,6199,0,11.4569,Theresa,Hendrix,Erin Petersen,claire@hutchinson.bv,true
6145,6200,39,16.1408,Tommy,Bowling,Geoffrey Denton,wallace@hayes.lu,false
6146,6201,15,13.6376,Mary,Middleton,Timothy Cates,gayle@gunter.ad,true
6147,6202,39,10.4989,Hannah,Upchurch,Kristin Curry,randall@garcia.sh,true
6148,6203,48,19.0317,Jeff,Knowles,Hazel Matthews,anne@jennings.ae,true
6149,6204,45,13.751,Penny,Gray,Mike Stout,dorothy@mcnamara.ec,false
6150,6205,33,13.3211,Neal,Crabtree,Harold Bender,katherine@pierce.fr,true
6151,6206,33,14.3682,Shannon,Floyd,Harold Waters,kathy@atkins.co,true
6152,6207,40,17.7386,Dorothy,Wolf,Jessica Scarborough,justin@weiner.np,false
6153,6208,40,15.3673,Heather,Chung,Calvin Berg,alfred@raynor.pm,false
6154,6209,13,16.8007,Oscar,Davis,Evelyn Burnett,dan@holden.gm,false
6155,6210,46,12.9764,Julie,Teague,Louis Adkins,brandon@house.mt,true
6156,6211,41,16.3161,Sheryl,Cooke,Rhonda Neal,roger@walsh.nz,true
6157,6212,21,15.7364,Caroline,McIntyre,Caroline Pearce,katherine@corbett.il,true
6158,6213,43,12.8967,Todd,Crane,Geraldine Raynor,alicia@fletcher.eh,false
6159,6214,26,11.9119,Dianne,Hewitt,Leroy Barrett,beth@abrams.cn,false
6160,6215,21,19.7159,Rick,Gibson,Meredith Bowles,lewis@riddle.eg,true
6161,6216,48,17.9901,Franklin,Boyette,Randy McKnight,lois@moss.sn,true
6162,6217,28,16.3516,Ben,Godwin,Clifford Beach,stephanie@brantley.kr,true
6163,6218,36,17.7971,Barbara,Thornton,Gordon Gibson,donald@mayer.sb,true
6164,6219,30,16.3823,Sandra,Vick,Victor Willis,clyde@lamb.ug,true
6165,6220,47,11.7434,Marshall,Haynes,Molly Heath,lisa@hobbs.sk,false
6166,6221,34,14.4026,Malcolm,Holmes,William McKenzie,hilda@waller.ar,true
6167,6222,11,17.0885,Alex,Benton,Florence Chen,jack@honeycutt.gov,true
6168,6223,30,19.2665,Jan,Stephens,Shelley Johnston,beth@crews.us,false
6169,6224,26,10.0031,Franklin,Allen,Henry Abbott,glenn@albright.er,true
6170,6225,46,19.0472,Claude,Francis,Lorraine Tilley,dennis@stephenson.lb,true
6171,6226,46,14.1792,Jon,McFarland,Christy Bowman,tamara@kirby.dm,false
6172,6227,8,19.9831,Marvin,Kramer,Tracy Abbott,florence@hall.pk,true
6173,6228,30,15.7854,Ricky,Locklear,Jerome Bowden,anne@forrest.ls,true
6174,6229,38,13.2684,Lawrence,Reed,Joan Thornton,joseph@griffin.am,true
6175,6230,19,14.286,Cheryl,Warren,Leo Gross,joann@mcnamara.fo,false
6176,6231,27,13.1253,Judith,Puckett,Kristin Lassiter,gayle@perkins.sb,false
6177,6232,43,10.142,Katharine,Summers,Peggy Douglas,kim@goldberg.be,false
6178,6233,15,19.9273,Gary,Stanton,Hilda Pridgen,cathy@phillips.my,true
6179,6234,7,18.6531,Darlene,Livingston,Malcolm Curtis,richard@mcintyre.qa,true
6180,6235,0,11.8901,Robert,Tilley,Beth Gould,lester@moore.ga,true
6181,6236,36,11.5161,Sherry,McLeod,Gene Crabtree,anne@pittman.za,false
6182,6237,7,13.9271,Walter,Mangum,Henry Hardin,glenn@mccall.gi,true
6183,6238,33,11.6278,Constance,Lindsay,Kimberly Fink,anita@klein.au,true
6184,6239,33,15.6623,Franklin,Boyette,Yvonne Fox,milton@mckenna.ps,true
6185,6240,30,14.4484,Claire,Cooke,Christian King,warren@pickett.mp,true
6186,6241,10,12.5169,Crystal,Keller,Kyle Kirk,mike@little.pf,true
6187,6242,24,16.926,Megan,Yates,Christy Jiang,gene@richards.km,true
6188,6243,1,18.1998,James,Maynard,Evelyn Sumner,vicki@hayes.bf,false
6189,6244,43,12.5607,Norman,Fink,Greg Richardson,wanda@bowling.zm,true
6190,6245,23,11.3632,Eileen,Harvey,Gretchen Boykin,sidney@middleton.ms,false
6191,6246,13,12.9223,Gilbert,Johnston,Guy French,janet@davidson.it,true
6192,6247,17,14.0643,Alvin,Hewitt,Paul Curtis,alan@griffin.cm,false
6193,6248,33,19.204,Audrey,Harvey,Marion Case,anita@barbour.pt,false
6194,6249,43,14.624,Louis,Hale,Heidi Floyd,marianne@mclaughlin.ni,false
6195,6250,44,11.9141,Cathy,Moser,Theodore Pridgen,miriam@schultz.sn,false
6196,6251,11,19.8068,Lillian,Grimes,Tracy Carroll,harold@heath.gg,true
6197,6252,23,10.4207,Donald,May,Miriam O,mary@hughes.cy,true
6198,6253,9,18.7414,Steven,Fitzpatrick,Helen Yates,marian@rosenberg.cv,false
6199,6254,47,17.7344,Diana,Pittman,Leigh Ashley,brian@cherry.np,true
6200,6255,38,19.438,Roberta,Rich,Molly Scott,annie@crabtree.va,false
6201,6256,10,17.1079,Floyd,Cooke,Kimberly Chang,louis@ballard.tt,false
6202,6257,31,18.389,Kelly,Schwartz,Nina Watson,marilyn@mueller.tm,true
6203,6258,9,17.8965,Theodore,Garcia,Allen Walters,sue@blanchard.yt,true
6204,6259,30,10.1414,Mary,McNeill,Carl Leach,sarah@becker.es,true
6205,6260,29,13.299,Nathan,Hoover,Lester Sawyer,douglas@law.mf,false
6206,6261,17,14.9869,Gail,McMahon,Kimberly Abbott,eddie@burgess.ad,true
6207,6262,8,18.5233,Marguerite,Grossman,Calvin Keller,marion@meadows.bn,false
6208,6263,48,18.7352,Megan,Rose,Lillian Watkins,allen@silverman.tg,true
6209,6264,2,13.4046,Maureen,Clarke,Darlene Brady,dana@lamb.et,true
6210,6265,36,15.0115,Wayne,Gross,Elaine Watts,shannon@solomon.lv,false
6211,6266,46,13.4506,Marianne,Quinn,Anne Stone,todd@eason.gn,true
6212,6267,0,17.0727,Timothy,Nichols,Gayle Link,curtis@mckee.dz,true
6213,6268,43,11.971,Lynne,Byrd,Paige Chang,jason@wu.ng,true
6214,6269,21,18.5578,Dana,Dale,Regina Graves,chris@bowden.kw,false
6215,6270,46,19.0497,Cathy,Starr,Jill Gay,peggy@chan.cz,false
6216,6271,7,16.6081,Gary,McClure,Lucy Walter,marilyn@richardson.ht,false
6217,6272,20,10.9988,Katharine,Carroll,George Lynch,russell@lam.si,true
6218,6273,24,19.8246,Joseph,Coley,Anne Hayes,christina@bolton.org,true
6219,6274,9,11.6904,Samantha,Callahan,Judith Clarke,tracy@callahan.sh,false
6220,6275,37,15.0601,Kathleen,Cooke,Linda Daniels,johnny@zhang.cg,true
6221,6276,28,16.3212,Peggy,Gordon,Katie Coley,vicki@kelley.pn,false
6222,6277,33,18.9064,Sharon,Siegel,Pat Singleton,edwin@nguyen.um,true
6223,6278,45,19.3898,Greg,Watts,Mary Jones,marsha@davidson.hu,true
6224,6279,16,14.6434,Richard,Pittman,Jose Coley,rita@koch.ca,false
6225,6280,11,11.8543,Joel,Watts,Monica Pickett,angela@skinner.mz,true
6226,6281,43,16.7942,Renee,Hanna,Florence O,mary@grant.ls,false
6227,6282,12,14.2221,Kathleen,Galloway,Tracey Hardy,harvey@caldwell.ms,true
6228,6283,10,17.2954,Barry,Singleton,Allan Nguyen,vincent@cooke.gov,true
6229,6284,11,13.1848,Geoffrey,Glover,Jimmy Singleton,sherry@robertson.is,true
6230,6285,42,16.2551,Pauline,Ellington,Don McKee,bernard@morgan.mg,false
6231,6286,29,12.7029,Sandra,Waller,Alex McConnell,herbert@erickson.tt,false
6232,6287,38,18.1901,Mary,Gordon,Charlene May,alex@beatty.gw,false
6233,6288,42,16.1667,Susan,Blanchard,Erin Fox,maria@mayer.lt,true
6234,6289,25,11.2544,Bonnie,Vaughan,Dean Dalton,dana@li.la,true
6235,6290,22,17.5998,Kristin,Pitts,Clyde Gallagher,wendy@copeland.nc,false
6236,6291,35,16.1877,Joan,Hartman,Shannon Schultz,shannon@song.cz,false
6237,6292,19,11.3635,Constance,Klein,Kelly McLean,vivian@o.fi,false
6238,6293,11,18.2618,Heather,Vaughan,Kenneth Freeman,gary@liu.nu,false
6239,6294,49,11.2747,Bob,Schultz,Gladys Lawrence,nicole@gallagher.cu,false
6240,6295,16,16.1135,Lucy,Ellington,Marianne Barton,emily@koch.gl,false
6241,6296,21,13.5433,Caroline,Honeycutt,Leo Sawyer,dana@watts.hn,false
6242,6297,31,13.0709,Jessica,Wall,Marshall Davidson,lester@klein.qa,false
6243,6298,34,18.2573,Henry,Sharpe,Wesley Hobbs,mary@olson.sh,true
6244,6299,6,19.1689,Clara,Spivey,Robyn Willis,theresa@lyons.sk,false
6245,6300,7,15.6318,Tracy,Green,Teresa Bowling,jamie@kelley.mr,false
6246,6301,35,15.0641,Gilbert,McNeill,Marion Kemp,heidi@robinson.cc,true
6247,6302,7,17.5666,Katharine,Alexander,Jordan Bowden,jeff@lucas.bo,true
6248,6303,30,18.9995,Betty,Sawyer,Wanda Brennan,kristen@humphrey.cx,true
6249,6304,37,12.1111,Holly,May,Dawn Wagner,clifford@hanna.jp,false
6250,6305,6,17.4335,Jonathan,Schultz,Elisabeth Wall,toni@robinson.io,true
6251,6306,27,11.2169,Florence,Kenney,Justin Herbert,susan@bradley.zm,false
6252,6307,40,15.9074,Francis,Lanier,Catherine Manning,marion@kennedy.pl,true
6253,6308,43,12.5712,Lorraine,Coleman,Clifford Baldwin,caroline@klein.ge,true
6254,6309,23,12.7669,Peggy,Snyder,Doris Frazier,dwight@archer.gq,true
6255,6310,46,12.9767,Carolyn,Reed,Lester Harvey,mike@jones.pa,false
6256,6311,36,14.1539,Tim,Robertson,Neil Kramer,stacy@simpson.org,false
6257,6312,49,14.0005,Wade,Chandler,Kerry Connor,penny@mills.rs,true
6258,6313,12,19.974,Marion,Stanton,Gayle Rogers,justin@duke.mil,true
6259,6314,30,16.8986,Judith,Benson,Barry Stephens,kelly@snow.fo,true
6260,6315,14,15.4225,Karen,Lassiter,Florence Riddle,audrey@chung.mo,true
6261,6316,13,14.1219,Terry,Jennings,Harriet Curtis,gordon@brock.mq,true
6262,6317,15,15.5179,Diana,Bradley,Marlene Warner,leon@baldwin.km,true
6263,6318,20,16.1539,Emily,Wolf,Danielle Graham,mitchell@bruce.tm,false
6264,6319,27,12.214,Sherri,Farmer,Paul Finch,ashley@richmond.cd,true
6265,6320,25,19.6638,Florence,Bowles,Linda Davies,vernon@boyette.id,true
6266,6321,17,14.4436,Raymond,Hicks,Marcia Parsons,maria@lang.sb,false
6267,6322,0,19.4621,Luis,Waller,Kathy Walter,milton@dickson.om,false
6268,6323,26,15.7416,Wade,Daniel,Nina Hawley,emily@wolfe.eh,false
6269,6324,21,17.1844,Emily,Nixon,Charlene Pearce,robert@barton.bs,false
6270,6325,33,14.5193,Faye,Banks,Marsha Raynor,eddie@robertson.tz,true
6271,6326,44,13.2018,Marian,Cooke,Constance Gibbons,priscilla@snyder.ec,true
6272,6327,13,19.0762,Donald,Walters,Phyllis Dickerson,jackie@mcleod.tv,false
6273,6328,7,19.7803,Kyle,Cochran,Stacy Sutton,hannah@atkins.pk,false
6274,6329,4,18.0315,Glenda,Chandler,Guy Bowers,jerome@lucas.sm,false
6275,6330,48,14.8156,Marsha,Rowe,Sandra Starr,jessica@adkins.cl,true
6276,6331,20,11.7449,Paige,Cash,Florence Hutchinson,caroline@hansen.il,true
6277,6332,29,19.5867,Roger,Barton,Barry Dale,rose@saunders.lc,true
6278,6333,19,14.4071,Judith,Nixon,Eva Song,ross@robinson.pt,true
6279,6334,42,11.0253,Lee,Dickerson,Catherine Hoover,richard@berry.mm,false
6280,6335,35,15.3064,Gretchen,Hewitt,Juan Hartman,donna@nash.mu,false
6281,6336,46,17.3433,Jacob,Steele,Holly Horne,gretchen@beck.ru,false
6282,6337,12,11.6011,Audrey,Foster,Elaine Chandler,terry@braswell.iq,false
6283,6338,28,17.8758,Theodore,Davenport,Kyle Smith,charlene@hall.mw,false
6284,6339,39,19.6243,Beth,Glover,Kelly Byrne,rose@holmes.bs,false
6285,6340,23,13.2353,Bobby,Franklin,Herbert Shaffer,sandra@schultz.sl,false
6286,6341,40,15.3086,Mary,Raynor,Anne Saunders,sue@walton.gh,true
6287,6342,2,11.0761,Allison,Abrams,Walter Monroe,joan@moser.jp,true
6288,6343,19,18.1824,Janice,Sinclair,Brian Callahan,ronald@woodward.ps,true
6289,6344,31,12.3951,Neal,Morris,Robyn Wang,luis@mckenzie.bd,true
6290,6345,13,14.7109,Emily,Love,Guy Nash,kathy@yates.tn,true
6291,6346,43,16.8093,Martha,Hatcher,Marlene Bowling,natalie@brock.jp,false
6292,6347,9,14.8087,Nathan,Cannon,Heidi Hines,lee@maynard.bw,false
6293,6348,12,12.6776,Amanda,Knowles,Terry Pugh,julie@burnette.cv,true
6294,6349,30,10.7601,Kelly,Davenport,Wendy Lynch,shirley@greenberg.aw,true
6295,6350,45,12.0621,Rita,Bishop,Brett Whitley,virginia@miles.mr,true
6296,6351,18,11.2941,Stacey,Walton,Emily Chen,louis@parsons.md,true
6297,6352,27,17.0131,Jerome,Gibson,Lynn Burgess,louis@brandt.vu,false
6298,6353,42,10.383,Neal,Hinson,Marcia Walsh,allen@watts.fk,true
6299,6354,29,15.854,Malcolm,Lassiter,Catherine O,elsie@newton.il,false
6300,6355,30,13.8423,Annie,Sherrill,Wesley Zimmerman,nina@sutton.kh,false
6301,6356,47,16.1401,Jose,Singh,Christopher Ball,stephanie@king.km,false
6302,6357,48,13.0348,Warren,House,Walter Guthrie,curtis@holland.gf,true
6303,6358,34,15.8861,Gene,Sanchez,Nancy Burnette,oscar@schwartz.gr,true
6304,6359,49,13.1759,Tina,Schwartz,Stacy Carlson,eleanor@huff.ge,false
6305,6360,27,11.3848,Joan,Lindsay,Hannah Boyette,judith@grimes.za,true
6306,6361,17,12.3287,Derek,Justice,Judy Bowden,maria@donovan.km,true
6307,6362,46,12.0463,Joann,Callahan,Vanessa Parrott,vanessa@aycock.mw,true
6308,6363,25,18.0931,Gina,Lassiter,Kim Wiley,arnold@grant.ee,true
6309,6364,8,10.3926,Richard,Fleming,Carrie McLean,mike@newton.cl,false
6310,6365,13,19.7721,Zachary,Monroe,Jessica Harris,chris@bowling.ki,true
6311,6366,9,19.1642,Karl,Braswell,Karen McCall,kyle@sinclair.dm,false
6312,6367,37,17.1529,Maureen,Olson,Lori Wolf,brenda@siegel.ba,false
6313,6368,32,13.5198,Bruce,Nixon,Wesley Johnson,justin@hayes.jo,false
6314,6369,39,13.1487,Chris,Townsend,George Morse,gilbert@padgett.ms,true
6315,6370,45,17.7164,Justin,Pierce,Joel Bowling,don@stout.pn,true
6316,6371,22,12.6623,Ben,Schwartz,Kristine Thomas,richard@rich.re,true
6317,6372,13,13.5949,Gene,Baker,Danny Song,stephanie@brady.ps,false
6318,6373,38,12.0201,Theresa,Skinner,Phyllis Long,jerome@greenberg.so,true
6319,6374,21,15.8701,Henry,Norman,Richard Cassidy,donald@joyce.tc,false
