index,index_start_at,integer,float,name,surname,fullname,email,bool
12291,12346,8,12.2705,Beth,Bowden,Florence Briggs,billie@barber.in,false
12292,12347,19,16.9067,Juan,Pearce,Sandra Hinson,sheryl@harris.ro,false
12293,12348,9,11.4091,Bill,Fox,Jennifer Gunter,glenda@holloway.ss,true
12294,12349,28,19.0322,Bruce,Bowden,Chris Fox,russell@rice.hk,true
12295,12350,8,19.3119,Sidney,House,Katherine Rosenberg,bernard@britt.af,false
12296,12351,28,16.3198,Karen,Barton,Christine Baker,jay@schultz.bv,true
12297,12352,2,15.7783,Sue,Perkins,Kent Morris,nicholas@schultz.tv,true
12298,12353,26,17.9579,Leo,Thomas,Lori Burton,cathy@kay.tk,true
12299,12354,4,13.1805,Erin,Berg,Willie Fischer,jessica@haynes.sa,false
12300,12355,28,11.4786,Lee,Lopez,Gayle Raynor,nina@jennings.pl,true
12301,12356,44,17.4172,Vicki,Padgett,Toni Burnette,andrew@coley.aw,false
12302,12357,39,17.4233,Zachary,Roth,Brian Stephens,eleanor@brady.bq,true
12303,12358,6,10.0071,Lucy,Hewitt,Betsy Boswell,benjamin@case.ga,false
12304,12359,30,13.3126,Sherri,Lam,Jerry Alexander,kurt@beach.ws,false
12305,12360,46,11.1002,Stacey,Creech,Karl Corbett,katharine@atkins.gov,false
12306,12361,16,17.0484,Henry,Cross,Wesley Beach,eleanor@watts.gr,false
12307,12362,16,11.4423,Glenda,Daniel,Vanessa Ashley,lucy@harris.bq,true
12308,12363,13,18.579,Paul,Weiss,Warren Humphrey,nathan@schwartz.hr,false
12309,12364,45,16.3293,Nelson,Dickerson,Marion Glass,shawn@cannon.ad,false
12310,12365,48,14.7574,Kathy,Bowers,Judith Connor,neal@jones.tj,false
12311,12366,13,16.1058,Robert,Simmons,Lynn Albright,pauline@rogers.im,true
12312,12367,17,18.5624,Joann,Barefoot,Calvin Reid,leroy@chung.pt,true
12313,12368,0,19.2354,Nina,Harvey,Jenny Currie,wesley@kaplan.sx,true
12314,12369,17,12.7344,Frederick,Hess,Ben Fox,dorothy@zhang.ee,false
